//Unpacked NPC drops dump - by Emperor
//When setting "isRare" to true; it will create a drop with all values set to 0.
//Format: [npcId]: itemId, rate, min-amt, max-amt, isRare
[9611]: 313, 77.0, 1, 20, false
[9611]: 1440, 33.0, 1, 1, false
[9611]: 1444, 33.0, 1, 1, false
[9611]: 1438, 86.0, 1, 1, false
[9611]: 1448, 92.0, 1, 1, false
[9611]: 1442, 47.0, 1, 1, false
[5850]: 526, 100.0, 1, 1, false
[5850]: 199, 75.0, 1, 1, false
[5850]: 201, 90.0, 1, 1, false
[5850]: 203, 77.0, 1, 1, false
[5850]: 205, 93.0, 1, 1, false
[5850]: 207, 69.0, 1, 1, false
[5850]: 209, 65.0, 1, 1, false
[5850]: 211, 62.0, 1, 1, false
[5850]: 213, 57.0, 1, 1, false
[5850]: 215, 56.0, 1, 1, false
[5850]: 2485, 64.0, 1, 1, false
[5850]: 217, 62.0, 1, 1, false
[5850]: 558, 1.0, 9, 9, false
[5850]: 555, 1.0, 6, 6, false
[5850]: 557, 1.0, 5, 5, false
[5850]: 995, 1.0, 5, 25, false
[5850]: 954, 78.0, 1, 1, false
[5850]: 1139, 78.0, 1, 1, false
[5850]: 313, 82.0, 1, 1, false
[5850]: 436, 96.0, 1, 1, false
[5850]: 1965, 85.0, 1, 1, false
[5850]: 946, 1.0, 1, 1, false
[9610]: 526, 100.0, 1, 1, false
[9610]: 556, 76.0, 12, 12, false
[9610]: 558, 90.0, 33, 33, false
[9610]: 555, 83.0, 6, 6, false
[9610]: 557, 85.0, 6, 6, false
[9610]: 554, 77.0, 6, 6, false
[9610]: 1438, 82.0, 1, 1, false
[9610]: 1448, 85.0, 1, 1, false
[9610]: 1444, 36.0, 1, 1, false
[9610]: 1440, 74.0, 1, 1, false
[9610]: 1442, 63.0, 1, 1, false
[9610]: 1422, 80.0, 1, 1, false
[9610]: 841, 91.0, 1, 1, false
[9610]: 1389, 90.0, 1, 1, false
[9610]: 882, 80.0, 26, 26, false
[9610]: 1379, 79.0, 1, 1, false
[9610]: 1061, 76.0, 1, 1, false
[9610]: 1129, 81.0, 1, 1, false
[9610]: 1059, 92.0, 1, 1, false
[9610]: 1139, 80.0, 1, 1, false
[9610]: 1103, 77.0, 1, 1, false
[9610]: 1173, 98.0, 1, 1, false
[9610]: 1673, 94.0, 1, 1, false
[9610]: 1654, 86.0, 1, 1, false
[9610]: 1718, 87.0, 1, 1, false
[9610]: 1727, 71.0, 1, 1, false
[9610]: 1635, 62.0, 1, 1, false
[9610]: 1729, 61.0, 1, 1, false
[9610]: 436, 98.0, 1, 1, false
[9610]: 438, 92.0, 1, 1, false
[9610]: 2351, 70.0, 1, 1, false
[9610]: 2349, 64.0, 1, 1, false
[9610]: 995, 78.0, 200, 200, false
[9610]: 313, 91.0, 50, 50, false
[9610]: 1741, 85.0, 1, 1, false
[9613]: 526, 100.0, 1, 1, false
[9613]: 556, 92.0, 18, 18, false
[9613]: 558, 96.0, 40, 40, false
[9613]: 555, 84.0, 8, 8, false
[9613]: 557, 90.0, 8, 8, false
[9613]: 554, 95.0, 8, 8, false
[9613]: 1438, 83.0, 1, 1, false
[9613]: 1448, 79.0, 1, 1, false
[9613]: 1440, 69.0, 1, 1, false
[9613]: 1442, 74.0, 1, 1, false
[9613]: 1444, 30.0, 1, 1, false
[9613]: 1422, 77.0, 1, 1, false
[9613]: 841, 76.0, 1, 1, false
[9613]: 1389, 85.0, 1, 1, false
[9613]: 882, 79.0, 40, 40, false
[9613]: 1379, 95.0, 1, 1, false
[9613]: 1381, 98.0, 1, 1, false
[9613]: 556, 79.0, 1, 1, false
[9613]: 1061, 85.0, 1, 1, false
[9613]: 1129, 86.0, 1, 1, false
[9613]: 1059, 83.0, 1, 1, false
[9613]: 1167, 98.0, 1, 1, false
[9613]: 1139, 85.0, 1, 1, false
[9613]: 1103, 79.0, 1, 1, false
[9613]: 1173, 95.0, 1, 1, false
[9613]: 1673, 97.0, 1, 1, false
[9613]: 1654, 86.0, 1, 1, false
[9613]: 1718, 98.0, 1, 1, false
[9613]: 1727, 71.0, 1, 1, false
[9613]: 1635, 72.0, 1, 1, false
[9613]: 1729, 73.0, 1, 1, false
[9613]: 436, 69.0, 1, 1, false
[9613]: 438, 62.0, 2, 2, false
[9613]: 2351, 55.0, 1, 1, false
[9613]: 2349, 66.0, 1, 1, false
[9613]: 995, 95.0, 250, 250, false
[9613]: 1734, 82.0, 65, 65, false
[9613]: 313, 99.0, 80, 80, false
[9613]: 314, 91.0, 15, 15, false
[9613]: 1741, 82.0, 1, 1, false
[9612]: 526, 100.0, 1, 1, false
[9612]: 556, 96.0, 18, 18, false
[9612]: 558, 83.0, 40, 40, false
[9612]: 555, 94.0, 8, 8, false
[9612]: 557, 91.0, 8, 8, false
[9612]: 554, 75.0, 8, 8, false
[9612]: 1438, 77.0, 1, 1, false
[9612]: 1448, 84.0, 1, 1, false
[9612]: 1440, 64.0, 1, 1, false
[9612]: 1442, 73.0, 1, 1, false
[9612]: 1444, 26.0, 1, 1, false
[9612]: 1422, 94.0, 1, 1, false
[9612]: 841, 88.0, 1, 1, false
[9612]: 1389, 83.0, 1, 1, false
[9612]: 882, 77.0, 40, 40, false
[9612]: 1379, 77.0, 1, 1, false
[9612]: 1381, 85.0, 1, 1, false
[9612]: 556, 83.0, 1, 1, false
[9612]: 1061, 95.0, 1, 1, false
[9612]: 1129, 79.0, 1, 1, false
[9612]: 1059, 78.0, 1, 1, false
[9612]: 1167, 79.0, 1, 1, false
[9612]: 1139, 84.0, 1, 1, false
[9612]: 1103, 97.0, 1, 1, false
[9612]: 1173, 93.0, 1, 1, false
[9612]: 1673, 96.0, 1, 1, false
[9612]: 1654, 78.0, 1, 1, false
[9612]: 1718, 91.0, 1, 1, false
[9612]: 1727, 62.0, 1, 1, false
[9612]: 1635, 60.0, 1, 1, false
[9612]: 1729, 67.0, 1, 1, false
[9612]: 436, 59.0, 1, 1, false
[9612]: 438, 72.0, 2, 2, false
[9612]: 2351, 70.0, 1, 1, false
[9612]: 2349, 61.0, 1, 1, false
[9612]: 995, 94.0, 250, 250, false
[9612]: 1734, 83.0, 65, 65, false
[9612]: 313, 78.0, 80, 80, false
[9612]: 314, 89.0, 15, 15, false
[9612]: 1741, 79.0, 1, 1, false
[5855]: 526, 100.0, 1, 1, false
[5855]: 1203, 93.0, 1, 1, false
[5855]: 1139, 94.0, 1, 1, false
[5855]: 882, 85.0, 1, 4, false
[5855]: 1277, 92.0, 1, 1, false
[5855]: 877, 90.0, 8, 8, false
[5855]: 556, 67.0, 1, 1, false
[5855]: 1237, 62.0, 1, 1, false
[5855]: 1173, 55.0, 1, 1, false
[5855]: 1103, 64.0, 1, 1, false
[5855]: 1351, 47.0, 1, 1, false
[5855]: 825, 25.0, 5, 5, false
[5855]: 1189, 33.0, 1, 1, false
[5855]: 1321, 27.0, 1, 1, false
[5855]: 1007, 26.0, 1, 1, false
[5855]: 1203, 39.0, 1, 1, false
[5855]: 884, 47.0, 1, 3, false
[5855]: 1153, 38.0, 1, 1, false
[5855]: 556, 99.0, 1, 2, false
[5855]: 557, 96.0, 4, 4, false
[5855]: 559, 84.0, 7, 7, false
[5855]: 555, 87.0, 6, 6, false
[5855]: 558, 72.0, 2, 6, false
[5855]: 565, 31.0, 1, 1, false
[5855]: 562, 31.0, 1, 1, false
[5855]: 561, 5.0, 1, 1, false
[5855]: 199, 65.0, 1, 1, false
[5855]: 201, 66.0, 1, 1, false
[5855]: 203, 61.0, 1, 1, false
[5855]: 205, 64.0, 1, 1, false
[5855]: 207, 40.0, 1, 1, false
[5855]: 209, 33.0, 1, 1, false
[5855]: 211, 47.0, 1, 1, false
[5855]: 213, 52.0, 1, 1, false
[5855]: 215, 49.0, 1, 1, false
[5855]: 2485, 40.0, 1, 1, false
[5855]: 217, 36.0, 1, 1, false
[5855]: 1438, 80.0, 1, 1, false
[5855]: 1917, 78.0, 1, 1, false
[5855]: 2307, 95.0, 1, 1, false
[5855]: 1965, 78.0, 1, 1, false
[5855]: 526, 50.0, 1, 1, false
[5855]: 995, 97.0, 1, 1, false
[5855]: 288, 61.0, 1, 1, false
[5855]: 1987, 58.0, 1, 1, false
[5855]: 2138, 69.0, 1, 1, false
[5855]: 1009, 31.0, 1, 1, false
[5855]: 1440, 43.0, 1, 1, false
[5855]: 946, 47.0, 1, 1, false
[5855]: 1448, 37.0, 1, 1, false
[5855]: 438, 8.0, 1, 1, false
[9615]: 526, 100.0, 1, 1, false
[9615]: 556, 94.0, 18, 18, false
[9615]: 558, 96.0, 40, 40, false
[9615]: 555, 96.0, 8, 8, false
[9615]: 557, 75.0, 8, 8, false
[9615]: 554, 76.0, 8, 8, false
[9615]: 1438, 89.0, 1, 1, false
[9615]: 1448, 89.0, 1, 1, false
[9615]: 1440, 65.0, 1, 1, false
[9615]: 1442, 59.0, 1, 1, false
[9615]: 1444, 35.0, 1, 1, false
[9615]: 1422, 76.0, 1, 1, false
[9615]: 841, 91.0, 1, 1, false
[9615]: 1389, 90.0, 1, 1, false
[9615]: 882, 87.0, 40, 40, false
[9615]: 1379, 84.0, 1, 1, false
[9615]: 1381, 79.0, 1, 1, false
[9615]: 556, 79.0, 1, 1, false
[9615]: 1061, 87.0, 1, 1, false
[9615]: 1129, 88.0, 1, 1, false
[9615]: 1059, 95.0, 1, 1, false
[9615]: 1167, 76.0, 1, 1, false
[9615]: 1139, 84.0, 1, 1, false
[9615]: 1103, 93.0, 1, 1, false
[9615]: 1173, 76.0, 1, 1, false
[9615]: 1673, 76.0, 1, 1, false
[9615]: 1654, 81.0, 1, 1, false
[9615]: 1718, 89.0, 1, 1, false
[9615]: 1727, 62.0, 1, 1, false
[9615]: 1635, 68.0, 1, 1, false
[9615]: 1729, 64.0, 1, 1, false
[9615]: 436, 61.0, 1, 1, false
[9615]: 438, 61.0, 2, 2, false
[9615]: 2351, 71.0, 1, 1, false
[9615]: 2349, 70.0, 1, 1, false
[9615]: 995, 93.0, 250, 250, false
[9615]: 1734, 86.0, 65, 65, false
[9615]: 313, 94.0, 80, 80, false
[9615]: 314, 84.0, 15, 15, false
[9615]: 1741, 91.0, 1, 1, false
[9614]: 526, 100.0, 1, 1, false
[9614]: 556, 86.0, 18, 18, false
[9614]: 558, 96.0, 40, 40, false
[9614]: 555, 81.0, 8, 8, false
[9614]: 557, 87.0, 8, 8, false
[9614]: 554, 84.0, 8, 8, false
[9614]: 1438, 83.0, 1, 1, false
[9614]: 1448, 93.0, 1, 1, false
[9614]: 1440, 66.0, 1, 1, false
[9614]: 1442, 69.0, 1, 1, false
[9614]: 1444, 31.0, 1, 1, false
[9614]: 1422, 95.0, 1, 1, false
[9614]: 841, 81.0, 1, 1, false
[9614]: 1389, 82.0, 1, 1, false
[9614]: 882, 78.0, 40, 40, false
[9614]: 1379, 91.0, 1, 1, false
[9614]: 1381, 95.0, 1, 1, false
[9614]: 556, 99.0, 1, 1, false
[9614]: 1061, 96.0, 1, 1, false
[9614]: 1129, 80.0, 1, 1, false
[9614]: 1059, 93.0, 1, 1, false
[9614]: 1167, 86.0, 1, 1, false
[9614]: 1139, 89.0, 1, 1, false
[9614]: 1103, 89.0, 1, 1, false
[9614]: 1173, 85.0, 1, 1, false
[9614]: 1673, 83.0, 1, 1, false
[9614]: 1654, 79.0, 1, 1, false
[9614]: 1718, 91.0, 1, 1, false
[9614]: 1727, 57.0, 1, 1, false
[9614]: 1635, 56.0, 1, 1, false
[9614]: 1729, 68.0, 1, 1, false
[9614]: 436, 60.0, 1, 1, false
[9614]: 438, 64.0, 2, 2, false
[9614]: 2351, 61.0, 1, 1, false
[9614]: 2349, 69.0, 1, 1, false
[9614]: 995, 75.0, 250, 250, false
[9614]: 1734, 93.0, 65, 65, false
[9614]: 313, 89.0, 80, 80, false
[9614]: 314, 90.0, 15, 15, false
[9614]: 1741, 93.0, 1, 1, false
[5856]: 526, 100.0, 1, 1, false
[5856]: 1203, 93.0, 1, 1, false
[5856]: 1139, 81.0, 1, 1, false
[5856]: 882, 77.0, 1, 4, false
[5856]: 1277, 80.0, 1, 1, false
[5856]: 877, 91.0, 8, 8, false
[5856]: 556, 64.0, 1, 1, false
[5856]: 1237, 61.0, 1, 1, false
[5856]: 1173, 68.0, 1, 1, false
[5856]: 1103, 58.0, 1, 1, false
[5856]: 1351, 46.0, 1, 1, false
[5856]: 825, 46.0, 5, 5, false
[5856]: 1189, 30.0, 1, 1, false
[5856]: 1321, 35.0, 1, 1, false
[5856]: 1007, 53.0, 1, 1, false
[5856]: 1203, 28.0, 1, 1, false
[5856]: 884, 52.0, 1, 3, false
[5856]: 1153, 26.0, 1, 1, false
[5856]: 556, 88.0, 1, 2, false
[5856]: 557, 83.0, 4, 4, false
[5856]: 559, 98.0, 7, 7, false
[5856]: 555, 82.0, 6, 6, false
[5856]: 558, 57.0, 2, 6, false
[5856]: 565, 40.0, 1, 1, false
[5856]: 562, 38.0, 1, 1, false
[5856]: 561, 8.0, 1, 1, false
[5856]: 199, 58.0, 1, 1, false
[5856]: 201, 73.0, 1, 1, false
[5856]: 203, 66.0, 1, 1, false
[5856]: 205, 62.0, 1, 1, false
[5856]: 207, 27.0, 1, 1, false
[5856]: 209, 36.0, 1, 1, false
[5856]: 211, 35.0, 1, 1, false
[5856]: 213, 50.0, 1, 1, false
[5856]: 215, 50.0, 1, 1, false
[5856]: 2485, 32.0, 1, 1, false
[5856]: 217, 51.0, 1, 1, false
[5856]: 1438, 77.0, 1, 1, false
[5856]: 1917, 90.0, 1, 1, false
[5856]: 2307, 99.0, 1, 1, false
[5856]: 1965, 96.0, 1, 1, false
[5856]: 526, 50.0, 1, 1, false
[5856]: 995, 84.0, 1, 1, false
[5856]: 288, 62.0, 1, 1, false
[5856]: 1987, 73.0, 1, 1, false
[5856]: 2138, 63.0, 1, 1, false
[5856]: 1009, 34.0, 1, 1, false
[5856]: 1440, 53.0, 1, 1, false
[5856]: 946, 54.0, 1, 1, false
[5856]: 1448, 33.0, 1, 1, false
[5856]: 438, 2.0, 1, 1, false
[13447]: 532, 100.0, 1, 1, false
[13447]: 20135, 9.0, 1, 1, false
[13447]: 20139, 9.0, 1, 1, false
[13447]: 20143, 9.0, 1, 1, false
[13447]: 20147, 9.0, 1, 1, false
[13447]: 20151, 9.0, 1, 1, false
[13447]: 20155, 9.0, 1, 1, false
[13447]: 20159, 9.0, 1, 1, false
[13447]: 20163, 9.0, 1, 1, false
[13447]: 20167, 9.0, 1, 1, false
[13447]: 9245, 84.0, 1, 150, false
[13447]: 20171, 6.0, 1, 1, false
[13447]: 212, 58.0, 75, 75, false
[13447]: 218, 61.0, 75, 75, false
[13447]: 219, 71.0, 40, 40, false
[13447]: 5316, 69.0, 5, 5, false
[13447]: 5304, 63.0, 12, 12, false
[13447]: 1623, 39.0, 1, 1, false
[13447]: 1621, 30.0, 1, 1, false
[13447]: 1619, 37.0, 1, 1, false
[13447]: 1617, 53.0, 1, 1, false
[13447]: 1615, 43.0, 1, 1, false
[13447]: 995, 84.0, 0, 19, false
[13447]: 6685, 82.0, 30, 30, false
[13447]: 3024, 88.0, 10, 10, false
[13447]: 7937, 95.0, 4800, 4800, false
[13447]: 1514, 82.0, 375, 375, false
[13447]: 454, 99.0, 2400, 2400, false
[13447]: 452, 86.0, 80, 80, false
[13447]: 1754, 76.0, 200, 200, false
[13447]: 565, 33.0, 5000, 6500, false
[13447]: 384, 28.0, 500, 500, false
[13447]: 0, 0.0, 0, 0, true
[13450]: 532, 100.0, 1, 1, false
[13450]: 20135, 9.0, 1, 1, false
[13450]: 20139, 9.0, 1, 1, false
[13450]: 20143, 9.0, 1, 1, false
[13450]: 20147, 9.0, 1, 1, false
[13450]: 20151, 9.0, 1, 1, false
[13450]: 20155, 9.0, 1, 1, false
[13450]: 20159, 9.0, 1, 1, false
[13450]: 20163, 9.0, 1, 1, false
[13450]: 20167, 9.0, 1, 1, false
[13450]: 9245, 84.0, 1, 150, false
[13450]: 20171, 6.0, 1, 1, false
[13450]: 212, 58.0, 75, 75, false
[13450]: 218, 61.0, 75, 75, false
[13450]: 219, 71.0, 40, 40, false
[13450]: 5316, 69.0, 5, 5, false
[13450]: 5304, 63.0, 12, 12, false
[13450]: 1623, 39.0, 1, 1, false
[13450]: 1621, 30.0, 1, 1, false
[13450]: 1619, 37.0, 1, 1, false
[13450]: 1617, 53.0, 1, 1, false
[13450]: 1615, 43.0, 1, 1, false
[13450]: 995, 84.0, 0, 19, false
[13450]: 6685, 82.0, 30, 30, false
[13450]: 3024, 88.0, 10, 10, false
[13450]: 7937, 95.0, 4800, 4800, false
[13450]: 1514, 82.0, 375, 375, false
[13450]: 454, 99.0, 2400, 2400, false
[13450]: 452, 86.0, 80, 80, false
[13450]: 1754, 76.0, 200, 200, false
[13450]: 565, 33.0, 5000, 6500, false
[13450]: 384, 28.0, 500, 500, false
[13450]: 0, 0.0, 0, 0, true
[13448]: 532, 100.0, 1, 1, false
[13448]: 20135, 9.0, 1, 1, false
[13448]: 20139, 9.0, 1, 1, false
[13448]: 20143, 9.0, 1, 1, false
[13448]: 20147, 9.0, 1, 1, false
[13448]: 20151, 9.0, 1, 1, false
[13448]: 20155, 9.0, 1, 1, false
[13448]: 20159, 9.0, 1, 1, false
[13448]: 20163, 9.0, 1, 1, false
[13448]: 20167, 9.0, 1, 1, false
[13448]: 9245, 84.0, 1, 150, false
[13448]: 20171, 6.0, 1, 1, false
[13448]: 212, 58.0, 75, 75, false
[13448]: 218, 61.0, 75, 75, false
[13448]: 219, 71.0, 40, 40, false
[13448]: 5316, 69.0, 5, 5, false
[13448]: 5304, 63.0, 12, 12, false
[13448]: 1623, 39.0, 1, 1, false
[13448]: 1621, 30.0, 1, 1, false
[13448]: 1619, 37.0, 1, 1, false
[13448]: 1617, 53.0, 1, 1, false
[13448]: 1615, 43.0, 1, 1, false
[13448]: 995, 84.0, 0, 19, false
[13448]: 6685, 82.0, 30, 30, false
[13448]: 3024, 88.0, 10, 10, false
[13448]: 7937, 95.0, 4800, 4800, false
[13448]: 1514, 82.0, 375, 375, false
[13448]: 454, 99.0, 2400, 2400, false
[13448]: 452, 86.0, 80, 80, false
[13448]: 1754, 76.0, 200, 200, false
[13448]: 565, 33.0, 5000, 6500, false
[13448]: 384, 28.0, 500, 500, false
[13448]: 0, 0.0, 0, 0, true
[13449]: 532, 100.0, 1, 1, false
[13449]: 20135, 9.0, 1, 1, false
[13449]: 20139, 9.0, 1, 1, false
[13449]: 20143, 9.0, 1, 1, false
[13449]: 20147, 9.0, 1, 1, false
[13449]: 20151, 9.0, 1, 1, false
[13449]: 20155, 9.0, 1, 1, false
[13449]: 20159, 9.0, 1, 1, false
[13449]: 20163, 9.0, 1, 1, false
[13449]: 20167, 9.0, 1, 1, false
[13449]: 9245, 84.0, 1, 150, false
[13449]: 20171, 6.0, 1, 1, false
[13449]: 212, 58.0, 75, 75, false
[13449]: 218, 61.0, 75, 75, false
[13449]: 219, 71.0, 40, 40, false
[13449]: 5316, 69.0, 5, 5, false
[13449]: 5304, 63.0, 12, 12, false
[13449]: 1623, 39.0, 1, 1, false
[13449]: 1621, 30.0, 1, 1, false
[13449]: 1619, 37.0, 1, 1, false
[13449]: 1617, 53.0, 1, 1, false
[13449]: 1615, 43.0, 1, 1, false
[13449]: 995, 84.0, 0, 19, false
[13449]: 6685, 82.0, 30, 30, false
[13449]: 3024, 88.0, 10, 10, false
[13449]: 7937, 95.0, 4800, 4800, false
[13449]: 1514, 82.0, 375, 375, false
[13449]: 454, 99.0, 2400, 2400, false
[13449]: 452, 86.0, 80, 80, false
[13449]: 1754, 76.0, 200, 200, false
[13449]: 565, 33.0, 5000, 6500, false
[13449]: 384, 28.0, 500, 500, false
[13449]: 0, 0.0, 0, 0, true
[2015]: 592, 100.0, 1, 1, false
[2015]: 1333, 68.0, 1, 1, false
[2015]: 1185, 67.0, 1, 1, false
[2015]: 4675, 49.0, 1, 1, false
[2015]: 830, 9.0, 5, 5, false
[2015]: 1727, 77.0, 1, 1, false
[2015]: 11074, 98.0, 1, 1, false
[2015]: 1677, 1.0, 1, 1, false
[2015]: 1639, 70.0, 1, 1, false
[2015]: 1673, 82.0, 1, 1, false
[2015]: 1654, 75.0, 1, 1, false
[2015]: 1635, 85.0, 1, 1, false
[2015]: 2566, 1.0, 1, 1, false
[2015]: 2552, 1.0, 1, 1, false
[2015]: 2568, 64.0, 1, 1, false
[2015]: 2550, 73.0, 1, 1, false
[2015]: 1641, 56.0, 1, 1, false
[2015]: 11072, 83.0, 1, 1, false
[2015]: 1656, 90.0, 1, 1, false
[2015]: 1637, 84.0, 1, 1, false
[2015]: 995, 71.0, 1, 1, false
[2015]: 1619, 29.0, 1, 1, false
[2015]: 1617, 73.0, 1, 1, false
[2015]: 405, 61.0, 1, 1, false
[2015]: 2357, 79.0, 1, 1, false
[2015]: 444, 96.0, 1, 1, false
[2015]: 970, 84.0, 1, 1, false
[2015]: 9032, 95.0, 1, 1, false
[2015]: 1939, 89.0, 1, 1, false
[2015]: 950, 76.0, 1, 1, false
[2015]: 2007, 90.0, 10, 10, false
[2015]: 207, 4.0, 1, 1, false
[2015]: 215, 7.0, 1, 1, false
[2015]: 211, 3.0, 1, 1, false
[2015]: 209, 54.0, 1, 1, false
[2015]: 203, 53.0, 1, 1, false
[2015]: 1462, 6.0, 1, 1, false
[2015]: 987, 6.0, 1, 1, false
[2015]: 985, 5.0, 1, 1, false
[2015]: 0, 0.0, 0, 0, true
[5875]: 526, 100.0, 1, 1, false
[5875]: 555, 87.0, 6, 6, false
[5875]: 559, 1.0, 7, 7, false
[5875]: 557, 1.0, 4, 4, false
[5875]: 1438, 77.0, 1, 1, false
[5875]: 5016, 78.0, 1, 1, false
[5875]: 5018, 87.0, 1, 1, false
[5875]: 1009, 88.0, 1, 1, false
[5875]: 1237, 97.0, 1, 1, false
[5875]: 1173, 78.0, 1, 1, false
[5875]: 526, 50.0, 1, 1, false
[5875]: 1917, 77.0, 1, 1, false
[5875]: 288, 98.0, 1, 1, false
[5875]: 1101, 81.0, 1, 1, false
[5875]: 4535, 1.0, 1, 1, false
[5875]: 29, 94.0, 1, 1, false
[5875]: 995, 92.0, 1, 13, false
[13459]: 20125, 35.0, 1, 1, false
[13459]: 20116, 29.0, 1, 1, false
[13459]: 20117, 35.0, 1, 1, false
[13459]: 20118, 52.0, 1, 1, false
[13459]: 20119, 46.0, 1, 1, false
[13459]: 199, 62.0, 1, 1, false
[13459]: 201, 69.0, 1, 1, false
[13459]: 203, 74.0, 1, 1, false
[13459]: 205, 72.0, 1, 1, false
[13459]: 207, 70.0, 1, 1, false
[13459]: 209, 64.0, 1, 1, false
[13459]: 220, 86.0, 1, 1, false
[13459]: 215, 56.0, 1, 1, false
[13459]: 2485, 66.0, 1, 1, false
[13459]: 7937, 69.0, 46, 46, false
[13459]: 562, 66.0, 30, 30, false
[13459]: 560, 73.0, 25, 25, false
[13459]: 565, 69.0, 25, 25, false
[13459]: 566, 74.0, 25, 25, false
[13459]: 9075, 75.0, 25, 25, false
[13459]: 556, 79.0, 150, 250, false
[13459]: 4698, 90.0, 15, 15, false
[13459]: 3042, 77.0, 1, 1, false
[13459]: 3026, 67.0, 1, 1, false
[13459]: 163, 73.0, 1, 1, false
[13459]: 1623, 47.0, 1, 1, false
[13459]: 1621, 36.0, 1, 1, false
[13459]: 1619, 50.0, 1, 1, false
[13459]: 1617, 50.0, 1, 1, false
[13459]: 454, 87.0, 1, 1, false
[13459]: 526, 50.0, 1, 1, false
[13459]: 995, 98.0, 500, 4958, false
[13459]: 385, 62.0, 1, 1, false
[13459]: 1462, 35.0, 1, 1, false
[5874]: 526, 100.0, 1, 1, false
[5874]: 555, 77.0, 6, 6, false
[5874]: 559, 1.0, 7, 7, false
[5874]: 557, 1.0, 4, 4, false
[5874]: 1438, 79.0, 1, 1, false
[5874]: 5016, 88.0, 1, 1, false
[5874]: 5018, 77.0, 1, 1, false
[5874]: 1009, 86.0, 1, 1, false
[5874]: 1237, 92.0, 1, 1, false
[5874]: 1173, 79.0, 1, 1, false
[5874]: 526, 50.0, 1, 1, false
[5874]: 1917, 99.0, 1, 1, false
[5874]: 288, 96.0, 1, 1, false
[5874]: 1101, 93.0, 1, 1, false
[5874]: 4535, 1.0, 1, 1, false
[5874]: 29, 88.0, 1, 1, false
[5874]: 995, 98.0, 1, 13, false
[13458]: 558, 1.0, 20, 20, false
[13458]: 556, 1.0, 250, 250, false
[13458]: 564, 1.0, 15, 15, false
[13458]: 9075, 1.0, 15, 25, false
[13458]: 565, 1.0, 15, 15, false
[13458]: 4698, 83.0, 15, 15, false
[13458]: 199, 82.0, 1, 1, false
[13458]: 201, 85.0, 1, 1, false
[13458]: 207, 73.0, 1, 1, false
[13458]: 1623, 65.0, 1, 1, false
[13458]: 1621, 73.0, 1, 1, false
[13458]: 1619, 64.0, 1, 1, false
[13458]: 1617, 57.0, 1, 1, false
[13458]: 995, 1.0, 1, 500, false
[13458]: 7937, 94.0, 23, 23, false
[13458]: 3046, 1.0, 1, 1, false
[13458]: 167, 1.0, 1, 1, false
[13458]: 141, 1.0, 1, 1, false
[13458]: 3138, 60.0, 1, 1, false
[13458]: 454, 95.0, 6, 12, false
[13458]: 527, 50.0, 1, 3, false
[13458]: 2366, 65.0, 1, 1, false
[5873]: 526, 100.0, 1, 1, false
[5873]: 555, 98.0, 6, 6, false
[5873]: 559, 1.0, 7, 7, false
[5873]: 557, 1.0, 4, 4, false
[5873]: 1438, 78.0, 1, 1, false
[5873]: 5016, 81.0, 1, 1, false
[5873]: 5018, 78.0, 1, 1, false
[5873]: 1009, 93.0, 1, 1, false
[5873]: 1237, 80.0, 1, 1, false
[5873]: 1173, 98.0, 1, 1, false
[5873]: 526, 50.0, 1, 1, false
[5873]: 1917, 88.0, 1, 1, false
[5873]: 288, 75.0, 1, 1, false
[5873]: 1101, 81.0, 1, 1, false
[5873]: 4535, 1.0, 1, 1, false
[5873]: 29, 97.0, 1, 1, false
[5873]: 995, 92.0, 1, 13, false
[13457]: 892, 64.0, 12, 50, false
[13457]: 527, 50.0, 2, 3, false
[13457]: 7937, 92.0, 23, 23, false
[13457]: 453, 96.0, 3, 3, false
[13457]: 4698, 90.0, 1, 1, false
[13457]: 199, 85.0, 1, 1, false
[13457]: 201, 94.0, 1, 1, false
[13457]: 215, 56.0, 1, 1, false
[13457]: 207, 63.0, 1, 1, false
[13457]: 205, 74.0, 1, 1, false
[13457]: 203, 79.0, 1, 1, false
[13457]: 217, 63.0, 1, 1, false
[13457]: 220, 27.0, 1, 1, false
[13457]: 1299, 77.0, 1, 1, false
[13457]: 561, 74.0, 1, 2, false
[13457]: 1617, 72.0, 1, 1, false
[13457]: 1619, 71.0, 1, 1, false
[13457]: 1623, 56.0, 1, 1, false
[13457]: 1621, 65.0, 1, 1, false
[13457]: 171, 84.0, 1, 1, false
[13457]: 141, 77.0, 1, 1, false
[13457]: 9143, 46.0, 15, 15, false
[13457]: 526, 50.0, 1, 1, false
[13457]: 244, 67.0, 2, 2, false
[13457]: 1303, 25.0, 1, 1, false
[13457]: 995, 76.0, 1337, 1337, false
[13456]: 995, 91.0, 500, 1337, false
[13456]: 7937, 75.0, 23, 23, false
[13456]: 558, 99.0, 1, 1, false
[13456]: 1299, 96.0, 1, 1, false
[13456]: 149, 56.0, 1, 1, false
[13456]: 526, 50.0, 4, 4, false
[13456]: 454, 72.0, 1, 4, false
[13456]: 561, 63.0, 1, 1, false
[13456]: 1111, 56.0, 1, 1, false
[13456]: 161, 73.0, 1, 1, false
[13456]: 141, 57.0, 1, 1, false
[13456]: 167, 67.0, 1, 1, false
[13456]: 379, 71.0, 1, 1, false
[13456]: 1619, 47.0, 1, 1, false
